TRANSACTION_ID,ITEM_ID,CONTRACT_ID,SALE_REGISTRATION_DATE,ITEM,LOCALITY,NEIGHBORHOOD,SUBCATEGORY,MERCHANT_NAME,BRANCH_MERCHANT,SELLER_NAME,CANAL_CONSOLIDADO,LINEA_NEGOCIO,NUMBER_OF_INSTALLMENTS,TOTAL_VALUE,CURRENT_STATUS
TRX-449704,ITM-402860,CTR-30649,2025-01-31T08:51:32.000Z,MOTOS,Municipio_10,Barrio_400,ESTRATO 4,Aliado_105,Sucursal_362,Vendedor_205,Puntos Fijos Cali,Viajes y Experiencia,47,3448.2,ENTREGADO
TRX-434761,ITM-402860,CTR-37983,2025-01-31T08:50:52.000Z,MOTOS,Municipio_9,Barrio_308,ESTRATO 4,Aliado_103,Sucursal_303,Vendedor_3,Centro de Experiencia,Movilidad,47,7461.6,ENTREGADO
TRX-721214,ITM-878273,CTR-21393,2025-01-31T08:48:32.000Z,ALIMENTOS,Municipio_10,Barrio_242,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,10,1001.0,ENTREGADO
TRX-832585,ITM-159139,CTR-13505,2025-01-31T08:44:33.000Z,SOAT,Municipio_13,Barrio_377,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Movilidad,21,4860.0,ENTREGADO
TRX-715185,ITM-734935,CTR-32921,2025-01-31T08:43:48.000Z,IMPUESTO DE VIAJES,Municipio_44,Barrio_369,ESTRATO 4,Aliado_166,Sucursal_416,Vendedor_66,Puntos Fijos Mpios,Viajes y Experiencia,33,1420.0,ENTREGADO
TRX-715185,ITM-434783,CTR-32921,2025-01-31T08:43:48.000Z,VIAJES,Municipio_44,Barrio_369,ESTRATO 4,Aliado_166,Sucursal_416,Vendedor_66,Puntos Fijos Mpios,Viajes y Experiencia,33,4555.8,ENTREGADO
TRX-270120,ITM-390690,CTR-52327,2025-01-31T08:37:15.000Z,ELECTRICOS,Municipio_21,Barrio_141,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,57,819.0,ENTREGADO
TRX-270120,ITM-240983,CTR-52327,2025-01-31T08:37:15.000Z,MATERIALES VARIOS,Municipio_21,Barrio_141,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,57,3796.3,ENTREGADO
TRX-270120,ITM-431229,CTR-52327,2025-01-31T08:37:15.000Z,HIERRO,Municipio_21,Barrio_141,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,57,3783.6,ENTREGADO
TRX-270120,ITM-558435,CTR-52327,2025-01-31T08:37:15.000Z,ETERNIT,Municipio_21,Barrio_141,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,57,1548.0,ENTREGADO
TRX-270120,ITM-312442,CTR-52327,2025-01-31T08:37:15.000Z,CEMENTO,Municipio_21,Barrio_141,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,57,1523.9,ENTREGADO
TRX-458358,ITM-694007,CTR-70414,2025-01-31T08:36:37.000Z,GNV,Municipio_10,Barrio_435,ESTRATO 5,Aliado_33,Sucursal_439,Vendedor_33,Puntos Fijos Cali,Movilidad,34,1092.0,ENTREGADO
TRX-971700,ITM-846181,CTR-92306,2025-01-31T08:33:16.000Z,TELEFONO CELULAR,Municipio_35,Barrio_204,ESTRATO 4,Aliado_132,Sucursal_355,Vendedor_132,Puntos Fijos Mpios,Hogar,16,995.0,ENTREGADO
TRX-676446,ITM-716756,CTR-74151,2025-01-31T08:31:32.000Z,CERAMICA PISOS Y PAREDES,Municipio_11,Barrio_8,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Materiales de Construccion,10,164.6,ANULADO
TRX-755649,ITM-441730,CTR-30590,2025-01-31T08:23:42.000Z,ENCHAPE,Municipio_10,Barrio_445,ESTRATO 4,Aliado_38,Sucursal_199,Vendedor_238,Puntos Fijos Cali,Materiales de Construccion,3,421.2,ENTREGADO
TRX-643019,ITM-402860,CTR-34686,2025-01-31T08:19:10.000Z,MOTOS,Municipio_10,Barrio_262,ESTRATO 4,Aliado_6,Sucursal_155,Vendedor_6,Puntos Fijos Cali,Movilidad,46,4515.5,ENTREGADO
TRX-620346,ITM-797018,CTR-39611,2025-01-31T08:17:23.000Z,CREDITO EDUCATIVO,Municipio_10,Barrio_81,ESTRATO 4,Aliado_18,Sucursal_188,Vendedor_218,Puntos Fijos Cali,Educacion,5,1498.3,ENTREGADO
TRX-374438,ITM-989784,CTR-75969,2025-01-31T08:09:07.000Z,NEVERA,Municipio_8,Barrio_347,ESTRATO 5,Aliado_53,Sucursal_478,Vendedor_53,Fdv Externa,Viajes y Experiencia,57,2453.6,ANULADO
TRX-374438,ITM-749462,CTR-75969,2025-01-31T08:09:07.000Z,OTROS ENSERES MENORES,Municipio_8,Barrio_347,ESTRATO 5,Aliado_53,Sucursal_478,Vendedor_53,Fdv Externa,Viajes y Experiencia,21,350.5,ANULADO
TRX-374438,ITM-989784,CTR-75969,2025-01-31T08:09:07.000Z,NEVERA,Municipio_8,Barrio_347,ESTRATO 5,Aliado_53,Sucursal_478,Vendedor_53,Fdv Externa,Viajes y Experiencia,57,3294.7,ANULADO
TRX-635886,ITM-240983,CTR-14731,2025-01-31T08:03:57.000Z,MATERIALES VARIOS,Municipio_20,Barrio_401,ESTRATO 5,Aliado_129,Sucursal_356,Vendedor_129,Puntos Fijos Mpios,Materiales de Construccion,4,686.3,ENTREGADO
TRX-394261,ITM-559076,CTR-67651,2025-01-31T08:01:17.000Z,TELEVISOR,Municipio_10,Barrio_134,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,9,566.9,ANULADO
TRX-382019,ITM-171078,CTR-78275,2025-01-31T07:54:17.000Z,COMPUTADOR,Municipio_47,Barrio_45,ESTRATO 6,Aliado_57,Sucursal_18,Vendedor_157,Puntos Fijos Cali,Educacion,21,2134.0,ENTREGADO
TRX-950551,ITM-559076,CTR-40881,2025-01-31T07:51:59.000Z,TELEVISOR,Municipio_31,Barrio_336,ESTRATO 5,Aliado_156,Sucursal_56,Vendedor_156,Puntos Fijos Mpios,Hogar,9,1117.8,ENTREGADO
TRX-983109,ITM-846181,CTR-62453,2025-01-31T07:51:59.000Z,TELEFONO CELULAR,Municipio_9,Barrio_241,ESTRATO 4,Aliado_53,Sucursal_159,Vendedor_53,Fdv Externa,Hogar,9,1174.7,ANULADO
TRX-605848,ITM-885578,CTR-36105,2025-01-31T07:47:06.000Z,TRATAMIENTO ODONTOLOGICO,Municipio_14,Barrio_324,ESTRATO 5,Aliado_185,Sucursal_411,Vendedor_85,Puntos Fijos Mpios,Salud Oral,34,1952.0,ENTREGADO
TRX-371266,ITM-811739,CTR-77297,2025-01-31T07:41:57.000Z,COLCHONES,Municipio_10,Barrio_188,ESTRATO 6,Aliado_29,Sucursal_453,Vendedor_29,Televentas,Hogar,1,756.0,ENTREGADO
TRX-904310,ITM-402860,CTR-21051,2025-01-31T07:39:56.000Z,MOTOS,Municipio_20,Barrio_364,ESTRATO 6,Aliado_112,Sucursal_196,Vendedor_212,Centro de Experiencia,Movilidad,29,6808.7,ANULADO
TRX-286451,ITM-581788,CTR-66228,2025-01-31T07:34:31.000Z,CARROS,Municipio_10,Barrio_22,ESTRATO 6,Aliado_178,Sucursal_256,Vendedor_278,Puntos Fijos Cali,Viajes y Experiencia,4,724.6,ENTREGADO
TRX-932309,ITM-882020,CTR-26113,2025-01-31T07:26:30.000Z,COMBO DE BAÑOS,Municipio_10,Barrio_400,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,10,778.1,ENTREGADO
TRX-620004,ITM-255596,CTR-10585,2025-01-31T06:57:58.000Z,ESTUFAS,Municipio_10,Barrio_89,ESTRATO 6,Aliado_53,Sucursal_310,Vendedor_125,FDV Externa,Viajes y Experiencia,1,722.0,ANULADO
TRX-730689,ITM-749462,CTR-22113,2025-01-31T06:46:06.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_214,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Hogar,17,332.8,ENTREGADO
TRX-549553,ITM-970278,CTR-23509,2025-01-31T06:44:24.000Z,CENTRO DE EXPERIENCIA,Municipio_10,Barrio_186,ESTRATO 5,Aliado_115,Sucursal_27,Vendedor_115,Centro de Experiencia,Educacion,3,205.1,ENTREGADO
TRX-929266,ITM-743244,CTR-59432,2025-01-31T06:36:26.000Z,REVISION TECNICO MECANICA,Municipio_20,Barrio_488,ESTRATO 6,Aliado_94,Sucursal_403,Vendedor_294,Puntos Fijos Mpios,Movilidad,8,275.1,ENTREGADO
TRX-929266,ITM-159139,CTR-59432,2025-01-31T06:36:26.000Z,SOAT,Municipio_20,Barrio_488,ESTRATO 6,Aliado_94,Sucursal_403,Vendedor_294,Puntos Fijos Mpios,Movilidad,8,411.1,ENTREGADO
TRX-881611,ITM-922035,CTR-27063,2025-01-31T03:00:26.000Z,COLCHON,Municipio_10,Barrio_278,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,1267.3,ENTREGADO
TRX-881611,ITM-749462,CTR-27063,2025-01-31T03:00:26.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_278,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,272.2,ENTREGADO
TRX-881611,ITM-193476,CTR-27063,2025-01-31T03:00:26.000Z,BASE CAMA,Municipio_10,Barrio_278,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,609.1,ENTREGADO
TRX-491010,ITM-749462,CTR-48708,2025-01-31T02:01:41.000Z,OTROS ENSERES MENORES,Municipio_20,Barrio_27,ESTRATO 4,Aliado_84,Sucursal_458,Vendedor_84,Fdv Externa,Viajes y Experiencia,61,345.3,ENTREGADO
TRX-211680,ITM-240983,CTR-51063,2025-01-31T00:45:05.000Z,MATERIALES VARIOS,Municipio_10,Barrio_228,ESTRATO 6,Aliado_45,Sucursal_345,Vendedor_245,Puntos Fijos Cali,Materiales de Construccion,27,1103.5,ENTREGADO
TRX-641555,ITM-749462,CTR-10507,2025-01-31T00:00:40.000Z,OTROS ENSERES MENORES,Municipio_13,Barrio_448,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Educacion,17,1049.7,ENTREGADO
TRX-641555,ITM-118549,CTR-10507,2025-01-31T00:00:40.000Z,LAVADORA,Municipio_13,Barrio_448,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Educacion,17,1662.9,ENTREGADO
TRX-641555,ITM-989784,CTR-10507,2025-01-31T00:00:40.000Z,NEVERA,Municipio_13,Barrio_448,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Educacion,17,1959.9,ENTREGADO
TRX-844250,ITM-836039,CTR-48991,2025-01-30T23:54:35.000Z,EQUIPOS DE AUDIO,Municipio_10,Barrio_382,ESTRATO 4,Aliado_57,Sucursal_18,Vendedor_157,Puntos Fijos Cali,Educacion,26,2393.6,ENTREGADO
TRX-844250,ITM-989784,CTR-48991,2025-01-30T23:54:35.000Z,NEVERA,Municipio_10,Barrio_382,ESTRATO 4,Aliado_57,Sucursal_18,Vendedor_157,Puntos Fijos Cali,Educacion,26,1870.4,ENTREGADO
TRX-625492,ITM-778034,CTR-12230,2025-01-30T23:07:00.000Z,CELULAR,Municipio_10,Barrio_465,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,15,1112.3,ENTREGADO
TRX-625492,ITM-778034,CTR-12230,2025-01-30T23:07:00.000Z,CELULAR,Municipio_10,Barrio_465,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,15,1112.3,ENTREGADO
TRX-625492,ITM-218648,CTR-12230,2025-01-30T23:07:00.000Z,LLANTAS,Municipio_10,Barrio_465,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,15,147.2,ENTREGADO
TRX-625492,ITM-749462,CTR-12230,2025-01-30T23:07:00.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_465,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,15,66.8,ENTREGADO
TRX-186326,ITM-903319,CTR-46622,2025-01-30T22:53:55.000Z,CODIGO GENERICO - NEVERA,Municipio_10,Barrio_222,ESTRATO 6,Aliado_84,Sucursal_303,Vendedor_115,Fdv Externa,Viajes y Experiencia,27,2657.8,ENTREGADO
TRX-217219,ITM-836039,CTR-19546,2025-01-30T22:37:47.000Z,EQUIPOS DE AUDIO,Municipio_10,Barrio_196,ESTRATO 5,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,63,4031.9,ENTREGADO
TRX-217219,ITM-836039,CTR-19546,2025-01-30T22:37:47.000Z,EQUIPOS DE AUDIO,Municipio_10,Barrio_196,ESTRATO 5,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,63,4031.9,ENTREGADO
TRX-217219,ITM-836039,CTR-19546,2025-01-30T22:37:47.000Z,EQUIPOS DE AUDIO,Municipio_10,Barrio_196,ESTRATO 5,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,63,4031.9,ENTREGADO
TRX-217219,ITM-778034,CTR-19546,2025-01-30T22:37:47.000Z,CELULAR,Municipio_10,Barrio_196,ESTRATO 5,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,39,403.1,ENTREGADO
TRX-579484,ITM-118549,CTR-25222,2025-01-30T22:32:11.000Z,LAVADORA,Municipio_10,Barrio_302,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,39,2764.7,ENTREGADO
TRX-327469,ITM-118549,CTR-18661,2025-01-30T22:26:48.000Z,LAVADORA,Municipio_10,Barrio_187,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,26,2325.5,ENTREGADO
TRX-327469,ITM-749462,CTR-18661,2025-01-30T22:26:48.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_187,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,26,98.8,ENTREGADO
TRX-327469,ITM-778034,CTR-18661,2025-01-30T22:26:48.000Z,CELULAR,Municipio_10,Barrio_187,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,26,611.9,ENTREGADO
TRX-318421,ITM-118549,CTR-89464,2025-01-30T22:06:25.000Z,LAVADORA,Municipio_10,Barrio_19,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,FDV Externa,Viajes y Experiencia,6,2279.9,ANULADO
TRX-263257,ITM-559076,CTR-43469,2025-01-30T22:01:12.000Z,TELEVISOR,Municipio_10,Barrio_72,ESTRATO 5,Aliado_53,Sucursal_165,Vendedor_208,Fdv Externa,Hogar,7,863.1,ENTREGADO
TRX-496776,ITM-891322,CTR-21742,2025-01-30T22:01:05.000Z,MUEBLES MODULARES,Municipio_10,Barrio_201,ESTRATO 1,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,9,587.4,ENTREGADO
TRX-496776,ITM-255596,CTR-21742,2025-01-30T22:01:05.000Z,ESTUFAS,Municipio_10,Barrio_201,ESTRATO 1,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,9,268.5,ENTREGADO
TRX-496776,ITM-634962,CTR-21742,2025-01-30T22:01:05.000Z,AIRE ACONDICIONADO,Municipio_10,Barrio_201,ESTRATO 1,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,9,1122.9,ENTREGADO
TRX-496776,ITM-989784,CTR-21742,2025-01-30T22:01:05.000Z,NEVERA,Municipio_10,Barrio_201,ESTRATO 1,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,9,2042.4,ENTREGADO
TRX-205371,ITM-389852,CTR-56327,2025-01-30T21:41:30.000Z,CODIGO GENERICO - LAVADORAS,Municipio_10,Barrio_336,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_125,Fdv Externa,Hogar,13,1899.0,ENTREGADO
TRX-689368,ITM-749462,CTR-27063,2025-01-30T21:41:15.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_278,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,292.3,ANULADO
TRX-689368,ITM-193476,CTR-27063,2025-01-30T21:41:15.000Z,BASE CAMA,Municipio_10,Barrio_278,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,654.0,ANULADO
TRX-689368,ITM-922035,CTR-27063,2025-01-30T21:41:15.000Z,COLCHON,Municipio_10,Barrio_278,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,1360.6,ANULADO
TRX-248977,ITM-159004,CTR-32540,2025-01-30T21:28:07.000Z,CODIGO GENERICO - TELEVISOR,Municipio_50,Barrio_11,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_125,Fdv Externa,Viajes y Experiencia,13,2208.7,ENTREGADO
TRX-515279,ITM-882020,CTR-46860,2025-01-30T21:22:24.000Z,COMBO DE BAÑOS,Municipio_10,Barrio_227,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,51,575.4,ENTREGADO
TRX-515279,ITM-431229,CTR-46860,2025-01-30T21:22:24.000Z,HIERRO,Municipio_10,Barrio_227,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,51,1017.7,ENTREGADO
TRX-515279,ITM-716756,CTR-46860,2025-01-30T21:22:24.000Z,CERAMICA PISOS Y PAREDES,Municipio_10,Barrio_227,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,51,356.7,ENTREGADO
TRX-515279,ITM-356651,CTR-46860,2025-01-30T21:22:24.000Z,TRANSPORTE,Municipio_10,Barrio_227,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,51,158.0,ENTREGADO
TRX-515279,ITM-240983,CTR-46860,2025-01-30T21:22:24.000Z,MATERIALES VARIOS,Municipio_10,Barrio_227,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,51,1151.7,ENTREGADO
TRX-222016,ITM-118549,CTR-73325,2025-01-30T21:13:46.000Z,LAVADORA,Municipio_10,Barrio_464,ESTRATO 4,Aliado_53,Sucursal_165,Vendedor_125,Fdv Externa,Hogar,15,2361.5,ENTREGADO
TRX-613561,ITM-402860,CTR-41170,2025-01-30T21:09:48.000Z,MOTOS,Municipio_6,Barrio_289,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Movilidad,63,4446.7,ENTREGADO
TRX-742445,ITM-402860,CTR-65344,2025-01-30T21:00:31.000Z,MOTOS,Municipio_10,Barrio_382,ESTRATO 4,Aliado_151,Sucursal_100,Vendedor_51,Puntos Fijos Cali,Movilidad,27,4224.0,ENTREGADO
TRX-237169,ITM-922035,CTR-42261,2025-01-30T20:59:31.000Z,COLCHON,Municipio_10,Barrio_195,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,1909.4,ENTREGADO
TRX-237169,ITM-716706,CTR-42261,2025-01-30T20:59:31.000Z,IMPRESORA,Municipio_10,Barrio_195,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,1376.1,ENTREGADO
TRX-160912,ITM-989784,CTR-64388,2025-01-30T20:58:30.000Z,NEVERA,Municipio_10,Barrio_154,ESTRATO 5,Aliado_53,Sucursal_310,Vendedor_53,Fdv Externa,Viajes y Experiencia,15,4539.2,ENTREGADO
TRX-130115,ITM-661472,CTR-36913,2025-01-30T20:42:16.000Z,COMPUTADOR - CON IVA,Municipio_4,Barrio_38,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Fdv Externa,Viajes y Experiencia,39,2974.8,ENTREGADO
TRX-711128,ITM-896818,CTR-93107,2025-01-30T20:41:16.000Z,TELEFONOS CELULARES,Municipio_10,Barrio_385,ESTRATO 4,Aliado_64,Sucursal_310,Vendedor_208,Fdv Externa,Hogar,26,1087.2,ENTREGADO
TRX-711128,ITM-903659,CTR-93107,2025-01-30T20:41:16.000Z,RELOJ INTELIGENTE,Municipio_10,Barrio_385,ESTRATO 4,Aliado_64,Sucursal_310,Vendedor_208,Fdv Externa,Hogar,26,2789.5,ENTREGADO
TRX-501077,ITM-344579,CTR-98724,2025-01-30T20:36:34.000Z,CODIGO GENERICO - LAVADORA,Municipio_10,Barrio_314,ESTRATO 6,Aliado_84,Sucursal_303,Vendedor_115,Fdv Externa,Hogar,17,1869.0,ANULADO
TRX-325801,ITM-749462,CTR-17727,2025-01-30T20:31:24.000Z,OTROS ENSERES MENORES,Municipio_13,Barrio_244,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,13,56.3,ENTREGADO
TRX-325801,ITM-142215,CTR-17727,2025-01-30T20:31:24.000Z,MUEBLES HOGAR,Municipio_13,Barrio_244,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,13,797.0,ENTREGADO
TRX-595961,ITM-716756,CTR-25377,2025-01-30T20:30:52.000Z,CERAMICA PISOS Y PAREDES,Municipio_35,Barrio_438,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,26,3133.8,ENTREGADO
TRX-793068,ITM-402860,CTR-71407,2025-01-30T20:29:53.000Z,MOTOS,Municipio_42,Barrio_484,ESTRATO 5,Aliado_182,Sucursal_269,Vendedor_282,Puntos Fijos Mpios,Movilidad,26,5624.4,ENTREGADO
TRX-921178,ITM-402860,CTR-15782,2025-01-30T20:26:10.000Z,MOTOS,Municipio_10,Barrio_497,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,GRANDES SUPERFICIES,Movilidad,27,3755.5,ENTREGADO
TRX-417911,ITM-989784,CTR-55781,2025-01-30T20:22:37.000Z,NEVERA,Municipio_10,Barrio_82,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Fdv Externa,Viajes y Experiencia,12,1216.3,ENTREGADO
TRX-519582,ITM-811739,CTR-55781,2025-01-30T20:09:52.000Z,COLCHONES,Municipio_10,Barrio_82,ESTRATO 5,Aliado_29,Sucursal_453,Vendedor_29,Puntos Fijos Cali,Educacion,9,806.4,ENTREGADO
TRX-381090,ITM-981037,CTR-59554,2025-01-30T20:04:11.000Z,HERRAMIENTAS,Municipio_10,Barrio_134,ESTRATO 4,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,39,652.1,ENTREGADO
TRX-789159,ITM-677167,CTR-82137,2025-01-30T19:55:04.000Z,ENSERES MENORES,Municipio_23,Barrio_176,ESTRATO 5,Aliado_183,Sucursal_183,Vendedor_283,Centro Experiencia,Hogar,15,282.1,ENTREGADO
TRX-789159,ITM-997171,CTR-82137,2025-01-30T19:55:04.000Z,NEVERAS,Municipio_23,Barrio_176,ESTRATO 5,Aliado_183,Sucursal_183,Vendedor_283,Centro Experiencia,Hogar,15,1055.1,ENTREGADO
TRX-948948,ITM-402860,CTR-70721,2025-01-30T19:48:23.000Z,MOTOS,Municipio_22,Barrio_299,ESTRATO 5,Aliado_151,Sucursal_100,Vendedor_51,Centro de Experiencia,Movilidad,63,844.8,ENTREGADO
TRX-767144,ITM-446816,CTR-72068,2025-01-30T19:48:18.000Z,SOAT MOTOS,Municipio_10,Barrio_190,ESTRATO 5,Aliado_1,Sucursal_94,Vendedor_1,Puntos Fijos Cali,Movilidad,9,605.0,ENTREGADO
TRX-767144,ITM-743244,CTR-72068,2025-01-30T19:48:18.000Z,REVISION TECNICO MECANICA,Municipio_10,Barrio_190,ESTRATO 5,Aliado_1,Sucursal_94,Vendedor_1,Puntos Fijos Cali,Movilidad,9,254.1,ENTREGADO
TRX-578999,ITM-402860,CTR-12279,2025-01-30T19:45:50.000Z,MOTOS,Municipio_10,Barrio_19,ESTRATO 5,Aliado_25,Sucursal_21,Vendedor_25,Puntos Fijos Cali,Movilidad,50,9032.4,ENTREGADO
TRX-660260,ITM-824495,CTR-76884,2025-01-30T19:45:43.000Z,COMBO COLCHON,Municipio_10,Barrio_334,ESTRATO 6,Aliado_80,Sucursal_292,Vendedor_125,Fdv Externa,Hogar,59,632.9,ENTREGADO
TRX-791547,ITM-824495,CTR-19931,2025-01-30T19:42:55.000Z,COMBO COLCHON,Municipio_11,Barrio_335,ESTRATO 4,Aliado_80,Sucursal_292,Vendedor_208,Fdv Externa,Viajes y Experiencia,5,898.8,ENTREGADO
TRX-663119,ITM-896818,CTR-22039,2025-01-30T19:33:58.000Z,TELEFONOS CELULARES,Municipio_16,Barrio_295,ESTRATO 4,Aliado_64,Sucursal_310,Vendedor_125,Fdv Externa,Hogar,27,3694.9,REGISTRADO
TRX-175096,ITM-559076,CTR-43018,2025-01-30T19:31:52.000Z,TELEVISOR,Municipio_10,Barrio_382,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,20,1540.7,ENTREGADO
TRX-907133,ITM-142215,CTR-71806,2025-01-30T19:29:58.000Z,MUEBLES HOGAR,Municipio_10,Barrio_469,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,9,296.1,ENTREGADO
TRX-315083,ITM-402860,CTR-15361,2025-01-30T19:28:22.000Z,MOTOS,Municipio_6,Barrio_267,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Viajes y Experiencia,26,5048.9,ENTREGADO
TRX-892786,ITM-291706,CTR-14894,2025-01-30T19:26:58.000Z,CURSO DE CONDUCCION,Municipio_9,Barrio_480,ESTRATO 5,Aliado_126,Sucursal_126,Vendedor_126,Puntos Fijos Mpios,Educacion,21,1158.8,REGISTRADO
TRX-342276,ITM-321330,CTR-10006,2025-01-30T19:24:42.000Z,MATERIALES DE CONSTRUCCION,Municipio_34,Barrio_90,ESTRATO 4,Aliado_57,Sucursal_281,Vendedor_157,Fdv Externa,Materiales de Construccion,20,1410.9,ANULADO
TRX-464477,ITM-797018,CTR-85397,2025-01-30T19:22:42.000Z,CREDITO EDUCATIVO,Municipio_10,Barrio_227,ESTRATO 6,Aliado_64,Sucursal_367,Vendedor_64,Puntos Fijos Cali,Educacion,26,2695.4,ENTREGADO
TRX-330637,ITM-402860,CTR-50706,2025-01-30T19:22:20.000Z,MOTOS,Municipio_10,Barrio_134,ESTRATO 5,Aliado_178,Sucursal_300,Vendedor_78,Puntos Fijos Cali,Movilidad,51,4048.7,ENTREGADO
TRX-834272,ITM-431229,CTR-76234,2025-01-30T19:21:52.000Z,HIERRO,Municipio_10,Barrio_2,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,26,5874.0,ENTREGADO
TRX-702773,ITM-118549,CTR-66578,2025-01-30T19:20:51.000Z,LAVADORA,Municipio_22,Barrio_268,ESTRATO 4,Aliado_143,Sucursal_43,Vendedor_43,Puntos Fijos Mpios,Hogar,50,4896.0,ENTREGADO
